E6B64905-4347-2380-0D2B-3A1A0A077FDE,Essence Mascara Lash Princess,Popular mascara known for volumizing and lengthening effects.it is very much popular.,beauty,9.99,https://cdn.dummyjson.com/product-images/beauty/essence-mascara-lash-princess/thumbnail.webp,{},d8d1a4880e5841f78ab30237f9e57355,1,17
B9A32307-C8E0-145E-E7FB-3A1A0A0C23C2,Eyeshadow Palette with Mirror,"The Eyeshadow Palette with Mirror offers a versatile range of eyeshadow shades for creating stunning eye looks. ",beauty,19.99,https://cdn.dummyjson.com/product-images/beauty/eyeshadow-palette-with-mirror/thumbnail.webp,{},69be3313e262486caf65d527662514a3,1,12
C6E0C363-DF77-34AF-4E42-3A1A0A110404,Powder Canister,"The Powder Canister is a finely milled setting powder designed to set makeup and control shine. ",beauty,14.99,https://cdn.dummyjson.com/product-images/beauty/powder-canister/thumbnail.webp,{},cf29fa76aecb4ad6bb23cee5cd438e0a,1,23
684E4149-A6E4-2692-D372-3A1A0A14BD90,Red Lipstick,"The Red Lipstick is a classic and bold choice for adding a pop of color to your lips. With a creamy and pigmented formula, it provides a vibrant and long-lasting finish.",beauty,12.99,https://cdn.dummyjson.com/product-images/beauty/red-lipstick/thumbnail.webp,{},2c84e6f94ed54d6e99575bf86e95f657,1,30
5333B2C6-662B-5E23-A228-3A1A0A207727,Red Nail Polish,"The Red Nail Polish offers a rich and glossy red hue for vibrant and polished nails. With a quick-drying formula, it provides a salon-quality finish at home.",beauty,8.99,https://cdn.dummyjson.com/product-images/beauty/red-nail-polish/thumbnail.webp,{},7ce8c5c6c51640539c36ac9cf4dcc845,1,30
D7BE8A1D-B264-A373-20E5-3A1A0A23BC38,Calvin Klein CK One,"CK One by Calvin Klein is a classic unisex fragrance, known for its fresh and clean scent. It's a versatile fragrance suitable for everyday wear.",fragrances,49.99,https://cdn.dummyjson.com/product-images/fragrances/calvin-klein-ck-one/thumbnail.webp,{},c23dd144e1054c4c9e206f29be03f6c3,1,23
EACEFE5E-E8FC-D718-860A-3A1A0A28C2A9,Chanel Coco Noir Eau De,"Coco Noir by Chanel is an elegant and mysterious fragrance, featuring notes of grapefruit, rose, and sandalwood. Perfect for evening occasions.",fragrances,129.99,https://cdn.dummyjson.com/product-images/fragrances/chanel-coco-noir-eau-de/thumbnail.webp,{},01e69c054ea34e9ca19554aa375379a4,1,12
ABE61D98-083F-F974-CC0E-3A1A0A2DF1C6,Dior J'adore,"J'adore by Dior is a luxurious and floral fragrance, known for its blend of ylang-ylang, rose, and jasmine. It embodies femininity and sophistication.",fragrances,89.99,https://cdn.dummyjson.com/product-images/fragrances/dior-j'adore/thumbnail.webp,{},b2ca90d97ff2491eab324f70e7b13fec,1,12
ED5719DD-609D-16A8-8EA0-3A1A0A31AEE9,Dolce Shine Eau de,"Dolce Shine by Dolce & Gabbana is a vibrant and fruity fragrance, featuring notes of mango, jasmine, and blonde woods. It's a joyful and youthful scent.",fragrances,69.99,https://cdn.dummyjson.com/product-images/fragrances/dolce-shine-eau-de/thumbnail.webp,{},6810bbe350374fb7abf3e159fc54c96e,1,11
F405672A-63BC-8BA3-8ECB-3A1A0A40A7FE,Gucci Bloom Eau de,"Floral fragrance with tuberose, jasmine, and Rangoon creeper. Romantic and modern. Long-lasting scent that lingers beautifully throughout the day.",fragrances,79.99,https://cdn.dummyjson.com/product-images/fragrances/gucci-bloom-eau-de/thumbnail.webp,{},419ef098aa2748199e3c6dfa4ad39f25,1,20
36611503-A12A-28E1-43EF-3A1A0A474677,Annibale Colombo Bed,"The Annibale Colombo Bed is a luxurious and elegant bed frame, crafted with high-quality materials for a comfortable and stylish bedroom.",furniture,1899.99,https://cdn.dummyjson.com/product-images/furniture/annibale-colombo-bed/thumbnail.webp,{},4e9d012884904fdaaf40e9ba6bc4e42d,1,4
8B232FAF-6B5D-8C3D-A1B8-3A1A0A4BFF1D,Annibale Colombo Sofa,"The Annibale Colombo Sofa is a sophisticated and comfortable seating option, featuring exquisite design and premium upholstery for your living room.",furniture,2499.99,https://cdn.dummyjson.com/product-images/furniture/annibale-colombo-sofa/thumbnail.webp,{},ced2082448314749a2b61fd13afd4df7,1,6
91735169-61D0-5322-1D54-3A1A0A50AFC1,Bedside Table African Cherry,"The Bedside Table in African Cherry is a stylish and functional addition to your bedroom, providing convenient storage space and a touch of elegance.",furniture,299.99,https://cdn.dummyjson.com/product-images/furniture/bedside-table-african-cherry/thumbnail.webp,{},379a78ef0d0f484090d26b4479b54a05,1,9
DCCF6392-A6AD-3997-5999-3A1A0A59A18F,Knoll Saarinen Executive Conference Chair,"The Knoll Saarinen Executive Conference Chair is a modern and ergonomic chair, perfect for your office or conference room with its timeless design.",furniture,499.99,https://cdn.dummyjson.com/product-images/furniture/knoll-saarinen-executive-conference-chair/thumbnail.webp,{},9f8236b3863d42cdaf9723f4daa583e7,1,7
5A05B44A-851D-5EA9-AAE9-3A1A0A613297,Wooden Bathroom Sink With Mirror,"The Wooden Bathroom Sink with Mirror is a unique and stylish addition to your bathroom, featuring a wooden sink countertop and a matching mirror.",furniture,799.99,https://cdn.dummyjson.com/product-images/furniture/wooden-bathroom-sink-with-mirror/thumbnail.webp,{},14b94de96630453aa8a473b040eaf222,1,5
72682596-1132-92FB-74D4-3A1A0A637293,Apple,"Fresh and crisp apples, perfect for snacking or incorporating into various recipes.",groceries,1.99,https://cdn.dummyjson.com/product-images/groceries/apple/thumbnail.webp,{},ee016b93285147c38538f991e0e65e83,1,99
D8D290B6-1DFB-55EC-7CA3-3A1A0A6578D3,Beef Steak,"High-quality beef steak, great for grilling or cooking to your preferred level of doneness.",groceries,12.99,https://cdn.dummyjson.com/product-images/groceries/beef-steak/thumbnail.webp,{},4c0a7325cecc4b1bbf8f8c1b2e438302,1,5
361CCE29-E3CF-E98A-A65C-3A1A0A688D18,Cat Food,Nutritious cat food formulated to meet the dietary needs of your feline friend.,groceries,8.99,https://cdn.dummyjson.com/product-images/groceries/cat-food/thumbnail.webp,{},db9984badb3542298c68a82056ddf9c1,1,9
32091E52-FB24-E5E7-84F1-3A1A0A6B12FD,Chicken Meat,"Fresh and tender chicken meat, suitable for various culinary preparations.",groceries,9.99,https://cdn.dummyjson.com/product-images/groceries/chicken-meat/thumbnail.webp,{},262019e2fcab4161be55d27250689e9c,1,8
D47930C5-719F-14EB-BA7D-3A1A0A6D2308,Cooking Oil,"Versatile cooking oil suitable for frying, sautéing, and various culinary applications.",groceries,4.99,https://cdn.dummyjson.com/product-images/groceries/cooking-oil/thumbnail.webp,{},1c4b9d8b9d2f49779395fa35654ff079,1,2
D4EE3A15-DA65-304B-E811-3A1A19EE300B,Cucumber,"Crisp and hydrating cucumbers, ideal for salads, snacks, or as a refreshing side.",groceries,1.49,https://cdn.dummyjson.com/product-images/groceries/cucumber/thumbnail.webp,{},2db494fb9186487a9679a6c72ac9c563,1,84
3DE3275E-312C-656A-6F65-3A1A19EF592C,Dog Food,Specially formulated dog food designed to provide essential nutrients for your canine companion.,groceries,10.99,https://cdn.dummyjson.com/product-images/groceries/dog-food/thumbnail.webp,{},06d9735e22a548c8b3c2079042fab599,1,71
7C4ADB36-CAF6-E868-EC06-3A1A19EFEE09,Eggs,"Fresh eggs, a versatile ingredient for baking, cooking, or breakfast.",groceries,2.99,https://cdn.dummyjson.com/product-images/groceries/eggs/thumbnail.webp,{},86cdda818ff94c818ba0d116bceb4034,1,9
DD664B5E-AFF1-4141-3228-3A1A19F0AFC6,Fish Steak,"Quality fish steak, suitable for grilling, baking, or pan-searing.",groceries,14.99,https://cdn.dummyjson.com/product-images/groceries/fish-steak/thumbnail.webp,{},5c90af32ed3949cb966a6bc2b0a04ce0,1,74
6E39A102-0B86-AAF7-DD2C-3A1A19F14543,Green Bell Pepper,"Fresh and vibrant green bell pepper, perfect for adding color and flavor to your dishes.",groceries,1.29,https://cdn.dummyjson.com/product-images/groceries/green-bell-pepper/thumbnail.webp,{},05a5e765bba64a5dbc0acbc0462abfc2,1,33
789CC550-9C2F-1DE3-1E4E-3A1A19F2738A,Green Chili Pepper,"Spicy green chili pepper, ideal for adding heat to your favorite recipes.",groceries,0.99,https://cdn.dummyjson.com/product-images/groceries/green-chili-pepper/thumbnail.webp,{},e4b1d13ff23148568f6bfbc47fb0ab18,1,3
FC90DCE3-5D26-B8FD-34C9-3A1A19F2F14D,Honey Jar,"Pure and natural honey in a convenient jar, perfect for sweetening beverages or drizzling over food.",groceries,6.99,https://cdn.dummyjson.com/product-images/groceries/honey-jar/thumbnail.webp,{},6dc2aa3ff626450aaac8c7bc3d1a4361,1,34
999DF16D-D71D-1AE4-8ABB-3A1A19F36F3D,Ice Cream,"Creamy and delicious ice cream, available in various flavors for a delightful treat.",groceries,5.49,https://cdn.dummyjson.com/product-images/groceries/ice-cream/thumbnail.webp,{},f1682966dd18468f8d65caffff32d023,1,27
BED7AE8E-1D6C-34A2-A448-3A1A19F4150E,Juice,"Refreshing fruit juice, packed with vitamins and great for staying hydrated.",groceries,3.99,https://cdn.dummyjson.com/product-images/groceries/juice/thumbnail.webp,{},be915fdd1dd248da8ed51593d04eede8,1,50
C109469B-2347-EAE2-2086-3A1A19F48B83,Kiwi,"Nutrient-rich kiwi, perfect for snacking or adding a tropical twist to your dishes.",groceries,2.49,https://cdn.dummyjson.com/product-images/groceries/kiwi/thumbnail.webp,{},610bbf541b944a5fa264c7513deefd78,1,99
0625C950-DDC8-D11B-ABC4-3A1A19F937C3," Backpack",Your perfect pack for everyday use and walks in the forest. Stash your laptop (up to 15 inches) in the padded sleeve.,men's clothing,109.95,https://fakestoreapi.com/img/81fPKd-2AYL._AC_SL1500_.jpg,{},e12516c8ba4947999be42588bf96620f,1,120
4076549F-976B-0AFB-7FF6-3A1A19F9A795,T-Shirts,"Slim-fitting style, contrast raglan long sleeve, three-button henley placket, lightweight & soft fabric. It is very soft and well structured. Perfect for casual wear or layering in any season.",men's clothing,22.3,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,{},c9484a6aed434dea959a71614053c15d,1,259
BA42C7F5-011E-8241-7249-3A1A19FADD0E,Mens Cotton Jacket,"great outerwear jackets for Spring/Autumn/Winter, suitable for many occasions, such as working, hiking, camping, mountain/rock climbing, cycling, traveling or other outdoors. Good gift choice for you or your family member. A warm hearted love to Father, husband or son in this thanksgiving or Christmas Day.",men's clothing,55.99,https://fakestoreapi.com/img/71li-ujtlUL._AC_UX679_.jpg,{},494962c3b52a4803be13d3be81221d03,1,500
ADB2A0B9-1840-907D-2777-3A1A19FB2AF2,Mens Casual Slim Fit,"The color could be slightly different between on the screen and in practice. / Please note that body builds vary by person, therefore, detailed size information should be reviewed below on the product description.",men's clothing,15.99,https://fakestoreapi.com/img/71YXzeOuslL._AC_UY879_.jpg,{},7a964232378f4c449171d99ea3a2fa5f,1,430
2BCD02B1-D1D2-D52A-33DB-3A1A19FB6915," Legends Naga Gold & Silver  Bracelet","From our Legends Collection, the Naga was inspired by the mythical water dragon that protects the ocean's pearl. Wear facing inward to be bestowed with love and abundance, or outward for protection.",jewelery,695,https://fakestoreapi.com/img/71pWzhdJNwL._AC_UL640_QL65_ML3_.jpg,{},59925e55397c40e3b0daea7451d5404d,1,400
C9812884-B095-B787-BEDF-3A1A19FBA607,Solid Gold Petite Micropave,Satisfaction Guaranteed. Return or exchange any order within 30 days.Designed and sold by Hafeez Center in the United States. Satisfaction Guaranteed. Return or exchange any order within 30 days.,jewelery,168,https://fakestoreapi.com/img/61sbMiUnoGL._AC_UL640_QL65_ML3_.jpg,{},2f401f77bcc04ef698db688ab7a910df,1,70
0AFEA7A7-9496-AD42-7CD8-3A1A19FBCD76,White Gold Plated Princess,"Classic Created Wedding Engagement Solitaire Diamond Promise Ring for Her. Gifts to spoil your love more for Engagement, Wedding, Anniversary, Valentine's Day...",jewelery,9.99,https://fakestoreapi.com/img/71YAIFU48IL._AC_UL640_QL65_ML3_.jpg,{},cf99bfe5167b48fe940441635828172c,1,400
CF9DA011-ABBF-DB3E-9A22-3A1A19FBE2BA,"Pierced Owl Rose Gold Plated ",Rose Gold Plated Double Flared Tunnel Plug Earrings. Made of 316L Stainless Steel,jewelery,10.99,https://fakestoreapi.com/img/51UDEzMJVpL._AC_UL640_QL65_ML3_.jpg,{},fb925b1a9ba14a33975f9e2860b5da96,1,100
A475F1E0-5CF8-276E-02B1-3A1A19FD190F,WD 2TB Elements Portable External Hard Drive - USB 3.0,"USB 3.0 and USB 2.0 Compatibility Fast data transfers Improve PC Performance High Capacity; Compatibility Formatted NTFS for Windows 10, Windows 8.1, Windows 7; Reformatting may be required for other operating systems; Compatibility may vary depending on user’s hardware configuration and operating system",electronics,64,https://fakestoreapi.com/img/61IBBVJvSDL._AC_SY879_.jpg,{},f0701793b8834357ac0e7d39ddbb6133,1,203
937EEFF8-89D7-ED37-B09C-3A1A19FD689E,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,"Easy upgrade for faster boot up, shutdown, application load and response (As compared to 5400 RPM SATA 2.5” hard drive; Based on published specifications and internal benchmarking tests using PCMark vantage scores) Boosts burst write performance, making it ideal for typical PC workloads The perfect balance of performance and reliability Read/write speeds of up to 535MB/s/450MB/s (Based on internal testing; Performance may vary depending upon drive capacity, host device, OS and application.)",electronics,109,https://fakestoreapi.com/img/61U7T1koQqL._AC_SX679_.jpg,{},e1b05b534c8c468d9365860dc2cd4d40,1,470
97228948-D522-2FE4-82C7-3A1A19FE4729,Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5,"3D NAND flash are applied to deliver high transfer speeds Remarkable transfer speeds that enable faster bootup and improved overall system performance. The advanced SLC Cache Technology allows performance boost and longer lifespan 7mm slim design suitable for Ultrabooks and Ultra-slim notebooks. Supports TRIM command, Garbage Collection technology, RAID, and ECC (Error Checking & Correction) to provide the optimized performance and enhanced reliability.",electronics,109,https://fakestoreapi.com/img/71kWymZ+c+L._AC_SX679_.jpg,{},270ee85ea03f48a686ada81c9ff693f6,1,319
B1F66ADA-D6D6-280D-DD09-3A1A19FE705E,WD 4TB Gaming Drive Works with Playstation 4 Portable External Hard Drive,"Expand your PS4 gaming experience, Play anywhere Fast and easy, setup Sleek design with high capacity, 3-year manufacturer's limited warranty",electronics,114,https://fakestoreapi.com/img/61mtL65D4cL._AC_SX679_.jpg,{},5de717ec36eb497e88ea0e41b958ae27,1,400
75C7F9A4-65F9-DFF1-F836-3A1A19FE872E,Acer SB220Q bi 21.5 inches Full HD (1920 x 1080) IPS Ultra-Thin,21. 5 inches Full HD (1920 x 1080) widescreen IPS display And Radeon free Sync technology. No compatibility for VESA Mount Refresh Rate: 75Hz - Using HDMI port Zero-frame design | ultra-thin | 4ms response time | IPS panel Aspect ratio - 16: 9. Color Supported - 16. 7 million colors. Brightness - 250 nit Tilt angle -5 degree to 15 degree. Horizontal viewing angle-178 degree. Vertical viewing angle-178 degree 75 hertz,electronics,599,https://fakestoreapi.com/img/81QpkIctqPL._AC_SX679_.jpg,{},059fdb7d25f94ac5b280a6779fd59762,1,250
4F90E96C-BE1D-B02E-5969-3A1A19FF9232,"Samsung 49-Inch Curved Gaming Monitor ","49 INCH SUPER ULTRAWIDE 32:9 CURVED GAMING MONITOR with dual 27 inch screen side by side QUANTUM DOT (QLED) TECHNOLOGY, HDR support and factory calibration provides stunningly realistic.",electronics,999.99,https://fakestoreapi.com/img/81Zt42ioCgL._AC_SX679_.jpg,{},d6d73984b9084037800542acca38aad3,1,140
AD871F9F-DACC-F6FD-F9DC-3A1A1A000E3F,BIYLACLESEN Women's 3-in-1 Snowboard Jacket Winter Coats,"Note:The Jackets is US standard size, Please choose size as your usual wear Material: 100% Polyester; Detachable Liner Fabric",women's clothing,56.99,https://fakestoreapi.com/img/51Y5NI-I5jL._AC_UX679_.jpg,{},07c0db66e8cf48a6bd7fe83c7bc5ae49,1,235
7C4E5E60-2414-271C-67A9-3A1A1A0063DF,Leather Moto Biker Jacket,100% POLYURETHANE(shell) 100% POLYESTER(lining) 75% POLYESTER 25% COTTON (SWEATER),women's clothing,29.95,https://fakestoreapi.com/img/81XH0e8fefL._AC_UY879_.jpg,{},dca7ffd530384f46963a0223b8258792,1,340
B5628618-CD08-A192-87EA-3A1A1A014733,"Rain Jacket ",Lightweight perfet for trip or casual wear---Long sleeve with hooded.,women's clothing,39.99,https://fakestoreapi.com/img/71HblAHs5xL._AC_UY879_-2.jpg,{},2ffccf62fb59468a889f869ec91fd088,1,679
A0487299-CF4C-F0A7-2C30-3A1A1A01AA4D,"Women's Solid Short Sleeve ","Slim-fitting style, contrast raglan long sleeve, three-button henley placket, lightweight & soft fabric. It is very soft and well structured. Perfect for casual wear or layering in any season. 95% RAYON 5% SPANDEX, Made in USA or Imported. Do Not Bleach, Lightweight fabric with great stretch for comfort.",women's clothing,9.85,https://fakestoreapi.com/img/71z3kpMAYsL._AC_UY879_.jpg,{},194ce6e0bffb4494bfff562b9ffa0692,1,130
1F7BE237-AB87-EF5E-808D-3A1A1A01DEAB,Opna Women's Short Sleeve Moisture,"Slim-fitting style, contrast raglan long sleeve, three-button henley placket, lightweight & soft fabric. It is very soft and well structured. Perfect for casual wear or layering in any season. 95% RAYON 5% SPANDEX, Made in USA or Imported.Do Not Bleach, Lightweight fabric with great stretch for comfort",women's clothing,7.95,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,{},6230c11e24f14c049a186c8ad5ae28f6,1,146
FB151797-1943-566A-9925-3A1A1A0228F4," T Shirt Casual","95%Cotton,5%Spandex, Features: Casual, Short Sleeve, Letter Print,V-Neck,Fashion Tees,Spring,Summer,Autumn,Winter.it will be comfortable. it added more fashion",women's clothing,12.99,https://fakestoreapi.com/img/61pHAEJ4NML._AC_UX679_.jpg,{},cd85ebe3209e4ed08775633cccec5a69,1,145
